FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE
08/01/16,AS,AS,95,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1745,10,2006,-6,0,,187,1448
08/01/16,AS,AS,96,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,13,-2,438,6,0,,182,1448
08/01/16,AS,AS,97,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1326,1,1546,-15,0,,181,1448
08/01/16,AS,AS,99,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,2029,34,2301,37,0,,188,1448
08/01/16,AS,AS,100,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,1533,-2,1958,0,0,,178,1448
08/01/16,AS,AS,101,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,2028,3,2251,-4,0,,186,1448
08/01/16,AS,AS,102,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,1803,-7,2229,-1,0,,186,1448
08/01/16,AA,AA,304,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,645,0,809,-8,0,,116,733
08/01/16,AA,AA,306,DFW,"Dallas/Fort Worth, TX",TX,IND,"Indianapolis, IN",IN,813,63,1117,57,0,,103,761
08/01/16,AA,AA,306,IND,"Indianapolis, IN",IN,DFW,"Dallas/Fort Worth, TX",TX,1201,60,1325,70,0,,107,761
08/01/16,AA,AA,307,DFW,"Dallas/Fort Worth, TX",TX,COS,"Colorado Springs, CO",CO,2232,27,2315,21,0,,81,592
08/01/16,AA,AA,309,MSP,"Minneapolis, MN",MN,MIA,"Miami, FL",FL,528,-7,949,-21,0,,182,1501
08/01/16,AA,AA,310,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1405,-1,1713,10,0,,159,1096
08/01/16,AA,AA,311,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,2134,-6,25,1,0,,82,602
08/01/16,AA,AA,312,MIA,"Miami, FL",FL,JFK,"New York, NY",NY,955,825,1249,818,0,,149,1089
08/01/16,AA,AA,313,MIA,"Miami, FL",FL,BWI,"Baltimore, MD",MD,2257,67,120,51,0,,123,946
08/01/16,AA,AA,314,MIA,"Miami, FL",FL,ORD,"Chicago, IL",IL,2131,2,2341,-7,0,,160,1197
08/01/16,AA,AA,315,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,1239,2,1337,-8,0,,42,247
08/01/16,AS,AS,105,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,2052,-3,2327,2,0,,193,1448
08/01/16,AS,AS,106,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,2139,-6,210,3,0,,186,1448
08/01/16,AS,AS,107,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1629,4,1858,3,0,,190,1448
08/01/16,AS,AS,108,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,43,-2,456,-6,0,,178,1448
08/01/16,AS,AS,109,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1809,-6,2046,1,0,,193,1448
08/01/16,AS,AS,110,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,1024,-6,1451,3,0,,188,1448
08/01/16,AS,AS,112,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,657,-3,1126,1,0,,193,1448
08/01/16,AS,AS,117,SEA,"Seattle, WA",WA,FAI,"Fairbanks, AK",AK,2122,2,30,32,0,,192,1533
08/01/16,AS,AS,119,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,2310,0,140,0,0,,186,1448
08/01/16,AS,AS,120,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,1328,3,1741,-8,0,,177,1448
08/01/16,AS,AS,121,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,46,16,306,7,0,,186,1448
08/01/16,AS,AS,122,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,242,-3,719,19,0,,193,1448
08/01/16,AS,AS,123,SEA,"Seattle, WA",WA,FAI,"Fairbanks, AK",AK,1356,6,1633,-7,0,,197,1533
08/01/16,AS,AS,124,FAI,"Fairbanks, AK",AK,SEA,"Seattle, WA",WA,2329,-11,347,-18,0,,182,1533
08/01/16,AS,AS,126,FAI,"Fairbanks, AK",AK,SEA,"Seattle, WA",WA,626,-4,1114,9,0,,204,1533
08/01/16,AS,AS,127,SEA,"Seattle, WA",WA,FAI,"Fairbanks, AK",AK,2330,5,202,2,0,,193,1533
08/01/16,AS,AS,128,FAI,"Fairbanks, AK",AK,SEA,"Seattle, WA",WA,105,-10,536,1,0,,191,1533
08/01/16,AS,AS,129,LAX,"Los Angeles, CA",CA,ANC,"Anchorage, AK",AK,948,-2,1409,-1,0,,299,2345
08/01/16,AS,AS,130,ANC,"Anchorage, AK",AK,PDX,"Portland, OR",OR,600,-5,1037,7,0,,199,1542
08/01/16,AS,AS,131,PDX,"Portland, OR",OR,ANC,"Anchorage, AK",AK,926,-9,1210,-13,0,,201,1542
08/01/16,AS,AS,132,ANC,"Anchorage, AK",AK,PDX,"Portland, OR",OR,1207,2,1632,-3,0,,192,1542
08/01/16,AS,AS,133,SEA,"Seattle, WA",WA,FAI,"Fairbanks, AK",AK,1943,-7,2221,-14,0,,198,1533
08/01/16,AS,AS,134,ANC,"Anchorage, AK",AK,PDX,"Portland, OR",OR,39,-1,512,1,0,,198,1542
08/01/16,AS,AS,137,PDX,"Portland, OR",OR,ANC,"Anchorage, AK",AK,1235,-5,1502,-17,0,,189,1542
08/01/16,AS,AS,138,ANC,"Anchorage, AK",AK,ORD,"Chicago, IL",IL,2306,-4,806,-14,0,,327,2846
08/01/16,AS,AS,139,ORD,"Chicago, IL",IL,ANC,"Anchorage, AK",AK,924,-11,1256,-28,0,,367,2846
08/01/16,AS,AS,142,ANC,"Anchorage, AK",AK,LAX,"Los Angeles, CA",CA,1503,38,2132,45,0,,305,2345
08/01/16,AS,AS,143,PDX,"Portland, OR",OR,ANC,"Anchorage, AK",AK,2235,-5,107,-14,0,,193,1542
08/01/16,AS,AS,146,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,112,-3,528,-12,0,,183,1448
08/01/16,AS,AS,147,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1127,42,1402,42,0,,194,1448
08/01/16,AS,AS,150,ANC,"Anchorage, AK",AK,LAX,"Los Angeles, CA",CA,2356,6,548,-22,0,,276,2345
08/01/16,AS,AS,151,ANC,"Anchorage, AK",AK,OME,"Nome, AK",AK,947,-8,1112,-15,0,,73,539
08/01/16,AS,AS,152,OME,"Nome, AK",AK,ANC,"Anchorage, AK",AK,1216,-6,1345,-5,0,,79,539
08/01/16,AS,AS,153,ANC,"Anchorage, AK",AK,OTZ,"Kotzebue, AK",AK,1643,-2,1808,-8,0,,75,548
08/01/16,AS,AS,153,OME,"Nome, AK",AK,ANC,"Anchorage, AK",AK,2025,-4,2149,-2,0,,78,539
08/01/16,AS,AS,153,OTZ,"Kotzebue, AK",AK,OME,"Nome, AK",AK,1852,-9,1934,-9,0,,33,183
08/01/16,AS,AS,154,OTZ,"Kotzebue, AK",AK,ANC,"Anchorage, AK",AK,820,-17,951,-13,0,,78,548
08/01/16,AS,AS,157,ANC,"Anchorage, AK",AK,OTZ,"Kotzebue, AK",AK,601,-9,729,-13,0,,75,548
08/01/16,AS,AS,162,ANC,"Anchorage, AK",AK,SEA,"Seattle, WA",WA,2354,-1,420,3,0,,181,1448
08/01/16,AS,AS,163,AKN,"King Salmon, AK",AK,ANC,"Anchorage, AK",AK,1856,46,1954,49,0,,44,288
08/01/16,AS,AS,166,ANC,"Anchorage, AK",AK,DLG,"Dillingham, AK",AK,1339,-16,1451,-12,0,,60,329
08/01/16,AS,AS,167,ANC,"Anchorage, AK",AK,FAI,"Fairbanks, AK",AK,2252,-8,2343,-13,0,,39,261
08/01/16,AS,AS,168,ANC,"Anchorage, AK",AK,AKN,"King Salmon, AK",AK,1554,-16,1703,-7,0,,49,288
08/01/16,AS,AS,169,DLG,"Dillingham, AK",AK,ANC,"Anchorage, AK",AK,1545,-20,1639,-23,0,,44,329
08/01/16,AS,AS,174,KTN,"Ketchikan, AK",AK,SEA,"Seattle, WA",WA,1554,-11,1850,-5,0,,93,680
08/01/16,AS,AS,175,LAX,"Los Angeles, CA",CA,ANC,"Anchorage, AK",AK,2353,-2,407,-6,0,,294,2345
08/01/16,AS,AS,176,JNU,"Juneau, AK",AK,SEA,"Seattle, WA",WA,516,-4,842,4,0,,117,909
08/01/16,AS,AS,178,KTN,"Ketchikan, AK",AK,SEA,"Seattle, WA",WA,1210,-13,1504,-11,0,,96,680
08/01/16,AS,AS,179,SEA,"Seattle, WA",WA,KTN,"Ketchikan, AK",AK,1024,-6,1114,-19,0,,94,680
08/01/16,AS,AS,187,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,1904,9,2132,7,0,,189,1448
08/01/16,AS,AS,194,FAI,"Fairbanks, AK",AK,SEA,"Seattle, WA",WA,1741,-9,2212,-12,0,,191,1533
08/01/16,AS,AS,197,SEA,"Seattle, WA",WA,KTN,"Ketchikan, AK",AK,1410,-5,1502,-13,0,,91,680
08/01/16,AS,AS,200,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,556,-4,755,-10,0,,99,696
08/01/16,AS,AS,214,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,610,-5,850,-9,0,,134,978
08/01/16,AS,AS,215,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,1731,-4,2003,-6,0,,137,978
08/01/16,AS,AS,221,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,1737,-3,1938,3,0,,94,696
08/01/16,AS,AS,222,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,857,107,1102,97,0,,100,679
08/01/16,AS,AS,223,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,2148,73,2355,85,0,,87,679
08/01/16,AS,AS,233,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1728,-12,2009,-16,0,,138,1050
08/01/16,AS,AS,238,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,638,-7,912,-13,0,,133,1050
08/01/16,AS,AS,239,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1921,-9,2203,-5,0,,141,1050
08/01/16,AS,AS,247,SFO,"San Francisco, CA",CA,PDX,"Portland, OR",OR,2019,-11,2157,-8,0,,76,550
08/01/16,AS,AS,248,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,839,-6,1122,-8,0,,133,1050
08/01/16,AS,AS,264,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,852,102,1033,84,0,,84,550
08/01/16,AS,AS,300,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,2054,9,2308,14,0,,102,679
08/01/16,AS,AS,303,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1036,36,1302,63,0,,93,679
08/01/16,AS,AS,304,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,1847,-3,2048,-12,0,,102,679
08/01/16,AS,AS,304,SFO,"San Francisco, CA",CA,PSP,"Palm Springs, CA",CA,2149,-6,2314,-11,0,,65,421
08/01/16,AS,AS,306,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,1151,36,1401,31,0,,102,679
08/01/16,AS,AS,306,SFO,"San Francisco, CA",CA,PSP,"Palm Springs, CA",CA,1448,18,1615,15,0,,62,421
08/01/16,AS,AS,307,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1322,17,1529,29,0,,92,679
08/01/16,AS,AS,308,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,1501,1,1710,6,0,,101,679
08/01/16,AS,AS,309,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,822,42,1049,64,0,,118,696
08/01/16,AS,AS,310,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,952,-8,1202,-3,0,,105,696
08/01/16,AS,AS,311,PSP,"Palm Springs, CA",CA,SFO,"San Francisco, CA",CA,558,-7,719,-9,0,,65,421
08/01/16,AS,AS,311,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,859,34,1109,41,0,,97,679
08/01/16,AS,AS,315,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1554,-6,1752,-8,0,,94,679
08/01/16,AS,AS,319,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,1850,0,2045,0,0,,93,696
08/01/16,AS,AS,320,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,607,-3,814,-4,0,,101,679
08/01/16,AS,AS,321,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,621,-9,825,-4,0,,101,696
08/01/16,AS,AS,322,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,1603,8,1801,6,0,,100,696
08/01/16,AS,AS,323,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1418,3,1700,15,0,,129,954
08/01/16,AS,AS,326,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,1315,30,1518,24,0,,103,696
08/01/16,AS,AS,327,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,1007,27,1212,27,0,,101,696
08/01/16,AS,AS,328,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,1743,-7,1950,-6,0,,106,696
08/01/16,AS,AS,331,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1800,-5,1954,-6,0,,89,679
08/01/16,AS,AS,332,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,1917,-3,2117,-8,0,,101,696
08/01/16,AS,AS,334,SEA,"Seattle, WA",WA,OAK,"Oakland, CA",CA,1022,7,1213,-7,0,,95,672
08/01/16,AS,AS,336,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,2101,11,2307,13,0,,98,696
08/01/16,AS,AS,337,PSP,"Palm Springs, CA",CA,SFO,"San Francisco, CA",CA,1659,-6,1822,-9,0,,61,421
08/01/16,AS,AS,337,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1920,-5,2128,3,0,,89,679
08/01/16,AS,AS,338,SEA,"Seattle, WA",WA,SJC,"San Jose, CA",CA,1843,23,2040,14,0,,100,696
08/01/16,AS,AS,340,SEA,"Seattle, WA",WA,OAK,"Oakland, CA",CA,1600,0,1809,9,0,,101,672
08/01/16,AS,AS,341,OAK,"Oakland, CA",CA,SEA,"Seattle, WA",WA,1901,11,2106,26,0,,93,672
08/01/16,AS,AS,342,SEA,"Seattle, WA",WA,OAK,"Oakland, CA",CA,603,-2,813,4,0,,101,672
08/01/16,AS,AS,343,OAK,"Oakland, CA",CA,SEA,"Seattle, WA",WA,1325,5,1513,3,0,,90,672
08/01/16,AS,AS,353,OAK,"Oakland, CA",CA,SEA,"Seattle, WA",WA,1021,71,1221,76,0,,100,672
08/01/16,AS,AS,359,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,1441,-4,1620,-10,0,,84,605
08/01/16,AS,AS,360,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,901,1,1045,-3,0,,80,605
08/01/16,AS,AS,362,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,1447,17,1635,16,0,,81,605
08/01/16,AS,AS,363,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,2123,3,2315,0,0,,96,696
08/01/16,AS,AS,365,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,1722,12,1859,1,0,,82,605
08/01/16,AS,AS,366,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,1034,44,1235,31,0,,103,679
08/01/16,AS,AS,368,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,1932,7,2114,0,0,,81,605
08/01/16,AS,AS,369,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,1146,6,1340,15,0,,81,605
08/01/16,AS,AS,370,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,1758,3,1934,-8,0,,81,605
08/01/16,AS,AS,371,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,601,1,750,10,0,,85,605
08/01/16,AS,AS,372,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,2112,-3,2300,1,0,,82,605
08/01/16,AS,AS,373,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,2042,-8,2229,-6,0,,83,605
08/01/16,AS,AS,374,SEA,"Seattle, WA",WA,SMF,"Sacramento, CA",CA,1204,-1,1356,1,0,,83,605
08/01/16,AS,AS,375,SMF,"Sacramento, CA",CA,SEA,"Seattle, WA",WA,848,48,1054,64,0,,103,605
08/01/16,AS,AS,381,SFO,"San Francisco, CA",CA,PDX,"Portland, OR",OR,1335,35,1515,35,0,,78,550
08/01/16,AS,AS,382,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,1101,56,1245,45,0,,83,550
08/01/16,AS,AS,383,SFO,"San Francisco, CA",CA,PDX,"Portland, OR",OR,825,-5,1011,2,0,,79,550
08/01/16,AS,AS,384,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,2045,-5,2228,-9,0,,83,550
08/01/16,AS,AS,386,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,1759,4,1955,5,0,,83,550
08/01/16,AS,AS,387,SFO,"San Francisco, CA",CA,PDX,"Portland, OR",OR,1609,-6,1741,-5,0,,73,550
08/01/16,AS,AS,388,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,1307,7,1510,-2,0,,102,679
08/01/16,AS,AS,389,SFO,"San Francisco, CA",CA,PDX,"Portland, OR",OR,627,-13,759,-16,0,,74,550
08/01/16,AS,AS,393,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,1603,23,1759,24,0,,97,696
08/01/16,AS,AS,398,PDX,"Portland, OR",OR,SJC,"San Jose, CA",CA,1851,-4,2026,-11,0,,83,569
08/01/16,AS,AS,399,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,1301,6,1459,9,0,,99,696
08/01/16,AS,AS,400,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,1305,-5,1443,-16,0,,83,550
08/01/16,AS,AS,401,SJC,"San Jose, CA",CA,PDX,"Portland, OR",OR,1848,-7,2022,-8,0,,80,569
08/01/16,AS,AS,402,PDX,"Portland, OR",OR,SJC,"San Jose, CA",CA,1615,-5,1752,-13,0,,82,569
08/01/16,AS,AS,403,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,620,-5,829,5,0,,94,679
08/01/16,AS,AS,405,SJC,"San Jose, CA",CA,PDX,"Portland, OR",OR,627,-3,805,-4,0,,82,569
08/01/16,AS,AS,406,PDX,"Portland, OR",OR,SJC,"San Jose, CA",CA,600,0,743,-4,0,,85,569
08/01/16,AS,AS,407,SJC,"San Jose, CA",CA,PDX,"Portland, OR",OR,852,-8,1029,-6,0,,83,569
08/01/16,AS,AS,408,PDX,"Portland, OR",OR,SJC,"San Jose, CA",CA,1059,-11,1251,-4,0,,91,569
08/01/16,AS,AS,409,SJC,"San Jose, CA",CA,PDX,"Portland, OR",OR,1331,-14,1506,-17,0,,78,569
08/01/16,AS,AS,411,DEN,"Denver, CO",CO,SEA,"Seattle, WA",WA,1448,13,1629,1,0,,143,1024
08/01/16,AS,AS,413,SLC,"Salt Lake City, UT",UT,SEA,"Seattle, WA",WA,1804,-11,1859,-16,0,,98,689
08/01/16,AS,AS,414,SEA,"Seattle, WA",WA,PDX,"Portland, OR",OR,2229,-1,2310,-5,0,,27,129
08/01/16,AS,AS,418,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,555,-5,825,-25,0,,130,954
08/01/16,AS,AS,419,LAX,"Los Angeles, CA",CA,PDX,"Portland, OR",OR,1142,-3,1402,2,0,,113,834
08/01/16,AS,AS,421,LAX,"Los Angeles, CA",CA,PDX,"Portland, OR",OR,1728,-7,1950,0,0,,115,834
08/01/16,AS,AS,422,SEA,"Seattle, WA",WA,LAS,"Las Vegas, NV",NV,1202,17,1425,10,0,,116,867
08/01/16,AS,AS,423,PDX,"Portland, OR",OR,SEA,"Seattle, WA",WA,655,-5,748,-7,0,,30,129
08/01/16,AS,AS,434,PDX,"Portland, OR",OR,LAX,"Los Angeles, CA",CA,1325,-5,1542,-16,0,,115,834
08/01/16,AS,AS,436,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,2156,1,43,-2,0,,124,954
08/01/16,AS,AS,440,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,858,-2,1153,3,0,,126,954
08/01/16,AS,AS,441,LAX,"Los Angeles, CA",CA,PDX,"Portland, OR",OR,1540,-5,1753,-7,0,,112,834
08/01/16,AS,AS,444,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1959,4,2229,-16,0,,124,954
08/01/16,AS,AS,447,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1907,-8,2142,-13,0,,130,954
08/01/16,AS,AS,448,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1620,-5,2129,,0,,,954
08/01/16,AS,AS,450,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,2056,1,2348,11,0,,125,954
08/01/16,AS,AS,452,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1132,52,1410,46,0,,131,954
08/01/16,AS,AS,453,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1230,25,1507,22,0,,132,1050
08/01/16,AS,AS,454,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,503,3,737,-7,0,,131,954
08/01/16,AS,AS,455,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,930,75,1217,77,0,,137,954
08/01/16,AS,AS,457,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1725,0,1955,-5,0,,128,954
08/01/16,AS,AS,460,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1313,68,1544,54,0,,131,954
08/01/16,AS,AS,462,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,655,-5,930,-20,0,,129,954
08/01/16,AS,AS,463,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,2213,58,45,58,0,,124,954
08/01/16,AS,AS,464,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1847,2,2212,35,0,,137,954
08/01/16,AS,AS,465,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1139,29,1429,41,0,,126,954
08/01/16,AS,AS,469,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1946,-4,2230,0,0,,128,954
08/01/16,AS,AS,471,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,18,43,302,48,0,,125,954
08/01/16,AS,AS,472,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1454,19,1736,12,0,,129,954
08/01/16,AS,AS,474,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,1743,-2,2018,-19,0,,131,954
08/01/16,AS,AS,475,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1103,63,1359,78,0,,131,954
08/01/16,AS,AS,477,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,559,-1,841,1,0,,136,954
08/01/16,AS,AS,479,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1633,-2,1915,5,0,,129,954
08/01/16,AS,AS,481,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1028,28,1317,34,0,,140,1050
08/01/16,AS,AS,482,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,800,0,1048,-2,0,,122,954
08/01/16,AS,AS,483,ONT,"Ontario, CA",CA,SEA,"Seattle, WA",WA,1732,2,1957,6,0,,129,956
08/01/16,AS,AS,484,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,743,-2,1027,2,0,,138,1050
08/01/16,AS,AS,485,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,2049,-1,2326,-1,0,,138,1050
08/01/16,AS,AS,486,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1453,18,1728,6,0,,132,1050
08/01/16,AS,AS,487,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1540,55,1817,52,0,,135,1050
08/01/16,AS,AS,488,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,2101,-4,2350,3,0,,136,1050
08/01/16,AS,AS,490,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1215,75,1447,62,0,,134,1050
08/01/16,AS,AS,492,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1745,-5,2017,-21,0,,136,1050
08/01/16,AS,AS,493,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,851,51,1151,66,0,,142,1050
08/01/16,AS,AS,496,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,2011,36,2247,31,0,,140,1050
08/01/16,AS,AS,499,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,625,-5,911,-11,0,,138,1050
08/01/16,AS,AS,500,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,1234,14,1508,3,0,,137,978
08/01/16,AS,AS,502,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,1034,94,1309,85,0,,133,978
08/01/16,AS,AS,505,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,2053,28,2326,41,0,,132,978
08/01/16,AS,AS,506,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,744,-1,1039,9,0,,142,978
08/01/16,AS,AS,507,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,1552,-3,1831,0,0,,135,978
08/01/16,AS,AS,509,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1744,-11,2025,-8,0,,129,954
08/01/16,AS,AS,510,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,1838,-2,2108,-15,0,,133,978
08/01/16,AS,AS,511,LAX,"Los Angeles, CA",CA,SEA,"Seattle, WA",WA,1639,54,1918,59,0,,129,954
08/01/16,AS,AS,513,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,1357,82,1643,99,0,,140,978
08/01/16,AS,AS,514,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,1003,-7,1240,-14,0,,130,978
08/01/16,AS,AS,515,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,1347,2,1628,7,0,,137,978
08/01/16,AS,AS,518,SEA,"Seattle, WA",WA,SNA,"Santa Ana, CA",CA,1945,5,2213,-6,0,,129,978
08/01/16,AS,AS,519,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,701,1,1047,57,0,,157,978
08/01/16,AS,AS,520,SEA,"Seattle, WA",WA,BUR,"Burbank, CA",CA,1405,10,1629,2,0,,118,937
08/01/16,AS,AS,521,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,1628,308,1914,314,0,,152,978
08/01/16,AS,AS,523,BUR,"Burbank, CA",CA,SEA,"Seattle, WA",WA,1139,59,1407,60,0,,125,937
08/01/16,AS,AS,524,SEA,"Seattle, WA",WA,BUR,"Burbank, CA",CA,1928,-2,2210,12,0,,122,937
08/01/16,AS,AS,527,SNA,"Santa Ana, CA",CA,SEA,"Seattle, WA",WA,840,40,1148,66,0,,136,978
